Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
28/Sep/2021 23:22:32,Zeni-v2021,MO,599aa3536176010000605e7a3fcdd00f3e1705133ede72bb3f00000000000000000000000000000000010003000a0023007700ea001b03600b3420ea595fe8e8fdfa6db9770958ef50be629e454830ef2abe158a0b720a8307e90339030e02d30060001c000b00050002000100030003000400050007000a00070006000b000f001d001e000f00000045,"82.48035,116.07535",,138,3
28/Sep/2021 23:01:18,Zeni-v2021,MO,47e846969e5361fa5de930edc98f4846829753615189e830d3c4924846869053610ebfe730905a95484674895361a3ece630484b97484677825361651be630f7d2984846647b5361ec3ee53098089a4845,"82.07726666666667,121.4542",,81,2
28/Sep/2021 22:22:10,Zeni-v2021,MO,5970955361750100000cdf263f8661133e9c43163ed960453f00000000000000000000000000000000000005000f001f00a800ec01ae040a0c4e15173a824abf68c9b3e8fd0aa8d360325258445728771f730dce065408800634040c03000167003c0017000b000500030002000400050006000d001b002300370045004a00440049001c000d00000045,"82.09573333333333,121.2319",,138,3
28/Sep/2021 21:22:15,Zeni-v2021,MO,5961875361740100002d1af43ebc6c123ed7dd153e72cb9e3e02000100020001000100010001000100030007001a005300df00610308094b0a942cc9412351e8fd86e525f62da40f7fe98c3f612f2e8322861e550b2503c50205018600330013000e000f000c000c000f000e001c004800de0082019b0115016c010a01f5004b0225036303e902000045,"82.04,121.89566666666667",,138,3
28/Sep/2021 20:22:35,Zeni-v2021,MO,59747953617301000093b3d73ed3f3103efcc0133ee94f7b3e010001000000000000000000000001000200040008002a00bf00eb017a06d9101721ea3ed099e8fd59d439d4f6b7a282856abf2e9d2697188e124f07bd010d01fc00780036000d000f000d00080007000d001b00320041006a009400b9009e0090013102270101014501fa00e500000045,"82.04,121.89566666666667",,138,3
28/Sep/2021 20:01:28,Zeni-v2021,MO,47e24667745361bc5de4300bd79a4846526d5361d474e330b7529b4846566653618086e230d08a9b4846445f5361598ce1302ea79b4846465853613d8ae030f2e19b484633515361db7edf3036609c4845,"82.0701,122.0329",,81,2
28/Sep/2021 19:22:18,Zeni-v2021,MO,59406b536172010000e12eca3e1e43123e3dca143e2d3e583e010000000000000001000200020004000400080015001e005c0081018403100b001e8b43f08090dd88e3e8fd53f522afd05c5c3b3d2a8d13dc0799057d028e00510036001e001e00180011000c000a000800140043007f007000d80036014a01f400d700bb00fd00d7013401aa01000045,"82.00985,121.75946666666667",,138,3
28/Sep/2021 18:22:16,Zeni-v2021,MO,59305d53617101000048c6a03e15e1143ef57e173e0173503e010001000100020002000200020001000200050005000e003300c1003302d103c00da8188a2e246be7a763ebe8fdcc72192ca7253c16a813fb0baf03cc024201a10044002900110013001100070009000d00140022002f005c006700a70005014c01f901f9010402320342039b02000045,"82.04,121.89566666666667",,138,3
28/Sep/2021 17:22:37,Zeni-v2021,MO,59454f5361700100007d85863e6c07143e4b76173ebc52df3d000000000000010002000300030005000a000c000a001a0072006601220279033b197136794bdea6e8fdc6f18aa81a8a0c8a054c8c213d18590c65044301fc00ad005d003d0026001400120012001f00280019000f00170041006b00d9003b0196010403d005d10500077c076507000045,"82.00985,121.75946666666667",,138,3
28/Sep/2021 17:01:29,Zeni-v2021,MO,47dc46384a5361426dde3019189d4846224353611c50dd3027279e4846273c5361f731dc305c9e9f4846133553618301db306266a14846162e536180d1d930455da3484602275361bea2d830fc6aa54845,"82.00985,121.75946666666667",,81,2
