positions for logger RockBLOCK 18950
2020-09-10 19:07:21 (UTC) : 81.67001666666667 N, 0.09147333333333334 E (DD) 8140.2010 N, 00005.4884 E (DMS)
2020-09-10 22:35:54 (UTC) : 81.66600166666667 N, -0.02158 W (DD) 8139.9601 N, 00001.2948 W (DMS)
2020-09-11 02:04:25 (UTC) : 81.652745 N, -0.19636333333333333 W (DD) 8139.1647 N, 00011.7818 W (DMS)
2020-09-11 05:34:24 (UTC) : 81.65147 N, -0.4667283333333333 W (DD) 8139.0882 N, 00028.0037 W (DMS)
2020-09-11 09:02:57 (UTC) : 81.66141833333333 N, -0.6711416666666667 W (DD) 8139.6851 N, 00040.2685 W (DMS)
2020-09-11 12:32:15 (UTC) : 81.66409666666667 N, -0.8358783333333334 W (DD) 8139.8458 N, 00050.1527 W (DMS)
2020-09-11 16:00:51 (UTC) : 81.66487666666667 N, -1.1068133333333334 W (DD) 8139.8926 N, 00106.4088 W (DMS)
2020-09-11 19:29:24 (UTC) : 81.68088666666667 N, -1.3121983333333334 W (DD) 8140.8532 N, 00118.7319 W (DMS)
2020-09-11 22:58:37 (UTC) : 81.68674833333333 N, -1.42738 W (DD) 8141.2049 N, 00125.6428 W (DMS)
2020-09-12 02:27:01 (UTC) : 81.67876333333334 N, -1.563535 W (DD) 8140.7258 N, 00133.8121 W (DMS)
2020-09-12 05:55:22 (UTC) : 81.670115 N, -1.6891266666666667 W (DD) 8140.2069 N, 00141.3476 W (DMS)
2020-09-12 09:24:27 (UTC) : 81.65567333333334 N, -1.73475 W (DD) 8139.3404 N, 00144.0850 W (DMS)
2020-09-12 12:52:53 (UTC) : 81.6277 N, -1.8140316666666667 W (DD) 8137.6620 N, 00148.8419 W (DMS)
2020-09-12 16:21:17 (UTC) : 81.60343333333333 N, -1.930285 W (DD) 8136.2060 N, 00155.8171 W (DMS)
2020-09-12 19:49:40 (UTC) : 81.58087833333333 N, -1.957855 W (DD) 8134.8527 N, 00157.4713 W (DMS)
2020-09-12 23:18:03 (UTC) : 81.540385 N, -1.9349866666666666 W (DD) 8132.4231 N, 00156.0992 W (DMS)
2020-09-13 02:46:26 (UTC) : 81.49000666666667 N, -2.017856666666667 W (DD) 8129.4004 N, 00201.0714 W (DMS)
2020-09-13 06:15:31 (UTC) : 81.445425 N, -2.12293 W (DD) 8126.7255 N, 00207.3758 W (DMS)
2020-09-13 09:44:31 (UTC) : 81.398105 N, -2.174288333333333 W (DD) 8123.8863 N, 00210.4573 W (DMS)
2020-09-13 13:12:45 (UTC) : 81.32617166666667 N, -2.29067 W (DD) 8119.5703 N, 00217.4402 W (DMS)
2020-09-13 16:41:46 (UTC) : 81.26712833333333 N, -2.533425 W (DD) 8116.0277 N, 00232.0055 W (DMS)
2020-09-13 20:10:02 (UTC) : 81.23010666666667 N, -2.6188583333333333 W (DD) 8113.8064 N, 00237.1315 W (DMS)
2020-09-13 23:38:17 (UTC) : 81.19208 N, -2.5947466666666665 W (DD) 8111.5248 N, 00235.6848 W (DMS)
2020-09-14 03:06:34 (UTC) : 81.15095 N, -2.605605 W (DD) 8109.0570 N, 00236.3363 W (DMS)
2020-09-14 06:34:44 (UTC) : 81.13953166666667 N, -2.598695 W (DD) 8108.3719 N, 00235.9217 W (DMS)
2020-09-14 10:04:27 (UTC) : 81.13550333333333 N, -2.3949516666666666 W (DD) 8108.1302 N, 00223.6971 W (DMS)
2020-09-14 16:32:05 (UTC) : 81.100555 N, -2.13129 W (DD) 8106.0333 N, 00207.8774 W (DMS)
2020-09-14 20:00:12 (UTC) : 81.10142333333333 N, -1.8350033333333333 W (DD) 8106.0854 N, 00150.1002 W (DMS)
2020-09-14 23:05:44 (UTC) : 81.07387333333334 N, -1.5280983333333333 W (DD) 8104.4324 N, 00131.6859 W (DMS)
2020-09-15 02:33:47 (UTC) : 81.05088 N, -1.3223683333333334 W (DD) 8103.0528 N, 00119.3421 W (DMS)
2020-09-15 06:02:02 (UTC) : 81.03655 N, -1.1652366666666667 W (DD) 8102.1930 N, 00109.9142 W (DMS)
2020-09-15 09:30:16 (UTC) : 81.01892666666667 N, -0.9339283333333334 W (DD) 8101.1356 N, 00056.0357 W (DMS)
2020-09-15 13:02:18 (UTC) : 80.98906833333334 N, -0.7204283333333333 W (DD) 8059.3441 N, 00043.2257 W (DMS)
2020-09-15 16:31:23 (UTC) : 80.95835666666666 N, -0.5954616666666667 W (DD) 8057.5014 N, 00035.7277 W (DMS)
2020-09-15 20:00:24 (UTC) : 80.93419333333334 N, -0.51108 W (DD) 8056.0516 N, 00030.6648 W (DMS)
2020-09-15 23:28:44 (UTC) : 80.92791166666666 N, -0.31597000000000003 W (DD) 8055.6747 N, 00018.9582 W (DMS)
2020-09-16 02:56:59 (UTC) : 80.91156666666667 N, -0.08725000000000001 W (DD) 8054.6940 N, 00005.2350 W (DMS)
2020-09-16 06:25:16 (UTC) : 80.90715833333333 N, -0.06113333333333334 W (DD) 8054.4295 N, 00003.6680 W (DMS)
2020-09-16 09:53:40 (UTC) : 80.925045 N, 0.05093333333333334 E (DD) 8055.5027 N, 00003.0560 E (DMS)
2020-09-16 13:22:10 (UTC) : 80.925445 N, 0.177905 E (DD) 8055.5267 N, 00010.6743 E (DMS)
2020-09-16 16:52:08 (UTC) : 80.93518166666667 N, 0.12845666666666666 E (DD) 8056.1109 N, 00007.7074 E (DMS)
2020-09-16 20:20:29 (UTC) : 80.95268833333333 N, 0.3597516666666667 E (DD) 8057.1613 N, 00021.5851 E (DMS)
2020-09-16 23:48:40 (UTC) : 80.94765333333334 N, 0.6688333333333334 E (DD) 8056.8592 N, 00040.1300 E (DMS)
2020-09-17 03:17:33 (UTC) : 80.93568 N, 0.8512216666666668 E (DD) 8056.1408 N, 00051.0733 E (DMS)
2020-09-17 06:22:57 (UTC) : 80.94022166666667 N, 0.93602 E (DD) 8056.4133 N, 00056.1612 E (DMS)
2020-09-17 09:26:04 (UTC) : 80.93066833333333 N, 1.0427266666666666 E (DD) 8055.8401 N, 00102.5636 E (DMS)
2020-09-17 12:54:16 (UTC) : 80.90075666666667 N, 1.0438733333333334 E (DD) 8054.0454 N, 00102.6324 E (DMS)
2020-09-17 16:22:46 (UTC) : 80.88953 N, 0.8705733333333333 E (DD) 8053.3718 N, 00052.2344 E (DMS)
2020-09-17 19:51:15 (UTC) : 80.88418833333333 N, 0.866515 E (DD) 8053.0513 N, 00051.9909 E (DMS)
2020-09-17 23:19:42 (UTC) : 80.83931666666666 N, 0.9847266666666666 E (DD) 8050.3590 N, 00059.0836 E (DMS)
2020-09-18 02:48:09 (UTC) : 80.79357 N, 0.9452733333333333 E (DD) 8047.6142 N, 00056.7164 E (DMS)
2020-09-18 06:16:35 (UTC) : 80.77343333333333 N, 0.977115 E (DD) 8046.4060 N, 00058.6269 E (DMS)
2020-09-18 09:45:47 (UTC) : 80.74382166666666 N, 1.088725 E (DD) 8044.6293 N, 00105.3235 E (DMS)
2020-09-18 16:11:31 (UTC) : 80.68392 N, 0.965175 E (DD) 8041.0352 N, 00057.9105 E (DMS)
2020-09-18 19:39:45 (UTC) : 80.65717666666667 N, 0.8863516666666666 E (DD) 8039.4306 N, 00053.1811 E (DMS)
2020-09-18 23:08:07 (UTC) : 80.592285 N, 0.8193833333333332 E (DD) 8035.5371 N, 00049.1630 E (DMS)
2020-09-19 02:37:12 (UTC) : 80.52862833333333 N, 0.7157866666666667 E (DD) 8031.7177 N, 00042.9472 E (DMS)
2020-09-19 06:05:30 (UTC) : 80.48249333333334 N, 0.64978 E (DD) 8028.9496 N, 00038.9868 E (DMS)
2020-09-19 09:33:46 (UTC) : 80.43496666666667 N, 0.6025950000000001 E (DD) 8026.0980 N, 00036.1557 E (DMS)
2020-09-19 13:02:41 (UTC) : 80.38621666666667 N, 0.51897 E (DD) 8023.1730 N, 00031.1382 E (DMS)
2020-09-19 16:31:34 (UTC) : 80.35868333333333 N, 0.3971133333333333 E (DD) 8021.5210 N, 00023.8268 E (DMS)
2020-09-19 22:49:25 (UTC) : 80.31453833333333 N, 0.35898833333333335 E (DD) 8018.8723 N, 00021.5393 E (DMS)
2020-09-20 02:17:28 (UTC) : 80.28593333333333 N, 0.16743166666666667 E (DD) 8017.1560 N, 00010.0459 E (DMS)
2020-09-20 05:45:33 (UTC) : 80.28527333333334 N, 0.05758166666666666 E (DD) 8017.1164 N, 00003.4549 E (DMS)
2020-09-20 09:13:38 (UTC) : 80.25753833333333 N, 0.06842833333333333 E (DD) 8015.4523 N, 00004.1057 E (DMS)
2020-09-20 12:41:48 (UTC) : 80.204825 N, -0.05191 W (DD) 8012.2895 N, 00003.1146 W (DMS)
2020-09-20 16:10:02 (UTC) : 80.18153 N, -0.24806666666666669 W (DD) 8010.8918 N, 00014.8840 W (DMS)
2020-09-20 19:38:55 (UTC) : 80.16547333333334 N, -0.26716833333333334 W (DD) 8009.9284 N, 00016.0301 W (DMS)
2020-09-20 23:07:06 (UTC) : 80.11692333333333 N, -0.23852500000000001 W (DD) 8007.0154 N, 00014.3115 W (DMS)
2020-09-21 02:35:21 (UTC) : 80.07107666666667 N, -0.39596166666666666 W (DD) 8004.2646 N, 00023.7577 W (DMS)
2020-09-21 06:03:38 (UTC) : 80.050985 N, -0.5182316666666666 W (DD) 8003.0591 N, 00031.0939 W (DMS)
2020-09-21 09:32:01 (UTC) : 80.02586666666667 N, -0.5299666666666666 W (DD) 8001.5520 N, 00031.7980 W (DMS)
2020-09-21 13:03:23 (UTC) : 79.98828333333333 N, -0.6852116666666667 W (DD) 7959.2970 N, 00041.1127 W (DMS)
2020-09-21 16:34:04 (UTC) : 79.97894166666667 N, -0.8651566666666667 W (DD) 7958.7365 N, 00051.9094 W (DMS)
2020-09-21 20:03:19 (UTC) : 79.96392333333333 N, -0.9754033333333333 W (DD) 7957.8354 N, 00058.5242 W (DMS)
2020-09-21 23:31:51 (UTC) : 79.93023833333334 N, -1.1554916666666666 W (DD) 7955.8143 N, 00109.3295 W (DMS)
2020-09-22 02:35:30 (UTC) : 79.90870333333334 N, -1.3347116666666667 W (DD) 7954.5222 N, 00120.0827 W (DMS)
2020-09-22 05:38:54 (UTC) : 79.89489 N, -1.48484 W (DD) 7953.6934 N, 00129.0904 W (DMS)
2020-09-22 09:07:12 (UTC) : 79.87934 N, -1.64132 W (DD) 7952.7604 N, 00138.4792 W (DMS)
2020-09-22 12:36:25 (UTC) : 79.85794666666666 N, -1.8440483333333333 W (DD) 7951.4768 N, 00150.6429 W (DMS)
2020-09-22 16:04:54 (UTC) : 79.84915833333334 N, -2.0000933333333335 W (DD) 7950.9495 N, 00200.0056 W (DMS)
2020-09-22 19:33:16 (UTC) : 79.83497333333334 N, -2.0635833333333333 W (DD) 7950.0984 N, 00203.8150 W (DMS)
2020-09-22 23:02:05 (UTC) : 79.80454833333333 N, -2.1404 W (DD) 7948.2729 N, 00208.4240 W (DMS)
2020-09-23 02:29:58 (UTC) : 79.77276833333333 N, -2.25013 W (DD) 7946.3661 N, 00215.0078 W (DMS)
2020-09-23 05:57:48 (UTC) : 79.746365 N, -2.3112233333333334 W (DD) 7944.7819 N, 00218.6734 W (DMS)
2020-09-23 09:28:30 (UTC) : 79.70259833333333 N, -2.3789466666666668 W (DD) 7942.1559 N, 00222.7368 W (DMS)
2020-09-23 12:57:12 (UTC) : 79.65167333333333 N, -2.53661 W (DD) 7939.1004 N, 00232.1966 W (DMS)
2020-09-23 16:25:54 (UTC) : 79.61305833333333 N, -2.667386666666667 W (DD) 7936.7835 N, 00240.0432 W (DMS)
2020-09-23 19:29:04 (UTC) : 79.57353333333333 N, -2.684328333333333 W (DD) 7934.4120 N, 00241.0597 W (DMS)
2020-09-23 22:58:18 (UTC) : 79.49879166666666 N, -2.715978333333333 W (DD) 7929.9275 N, 00242.9587 W (DMS)
2020-09-24 02:26:59 (UTC) : 79.42895166666666 N, -2.8009916666666665 W (DD) 7925.7371 N, 00248.0595 W (DMS)
2020-09-24 05:55:37 (UTC) : 79.36992666666667 N, -2.7698666666666667 W (DD) 7922.1956 N, 00246.1920 W (DMS)
2020-09-24 09:23:32 (UTC) : 79.28926333333334 N, -2.6371966666666666 W (DD) 7917.3558 N, 00238.2318 W (DMS)
2020-09-24 12:52:12 (UTC) : 79.18784166666667 N, -2.618221666666667 W (DD) 7911.2705 N, 00237.0933 W (DMS)
2020-09-24 17:04:20 (UTC) : 79.09532166666666 N, -2.69216 W (DD) 7905.7193 N, 00241.5296 W (DMS)
positions for logger RockBLOCK 18715
2020-08-26 23:16:26 (UTC) : 82.066205 N, 10.75255 E (DD) 8203.9723 N, 01045.1530 E (DMS)
2020-08-27 02:51:29 (UTC) : 82.05468666666667 N, 10.767671666666667 E (DD) 8203.2812 N, 01046.0603 E (DMS)
2020-08-27 06:23:40 (UTC) : 82.04094166666667 N, 10.700528333333333 E (DD) 8202.4565 N, 01042.0317 E (DMS)
2020-08-27 09:57:24 (UTC) : 82.028355 N, 10.647456666666667 E (DD) 8201.7013 N, 01038.8474 E (DMS)
2020-08-27 20:10:57 (UTC) : 82.01272333333333 N, 10.305775 E (DD) 8200.7634 N, 01018.3465 E (DMS)
2020-08-27 23:43:47 (UTC) : 82.01716833333333 N, 10.220713333333334 E (DD) 8201.0301 N, 01013.2428 E (DMS)
2020-08-28 03:16:33 (UTC) : 82.01651333333334 N, 10.143211666666666 E (DD) 8200.9908 N, 01008.5927 E (DMS)
2020-08-28 06:49:21 (UTC) : 81.991465 N, 10.013993333333334 E (DD) 8159.4879 N, 01000.8396 E (DMS)
2020-08-28 10:21:33 (UTC) : 81.96421166666667 N, 9.713925 E (DD) 8157.8527 N, 00942.8355 E (DMS)
2020-08-28 13:53:46 (UTC) : 81.95928666666667 N, 9.385788333333334 E (DD) 8157.5572 N, 00923.1473 E (DMS)
2020-08-28 17:27:28 (UTC) : 81.96541833333333 N, 9.143595 E (DD) 8157.9251 N, 00908.6157 E (DMS)
2020-08-28 20:59:40 (UTC) : 81.96062833333333 N, 8.977866666666667 E (DD) 8157.6377 N, 00858.6720 E (DMS)
2020-08-29 00:33:21 (UTC) : 81.926425 N, 8.64009 E (DD) 8155.5855 N, 00838.4054 E (DMS)
2020-08-29 04:05:38 (UTC) : 81.91947833333333 N, 8.110076666666666 E (DD) 8155.1687 N, 00806.6046 E (DMS)
2020-08-29 07:38:39 (UTC) : 81.93067333333333 N, 7.97087 E (DD) 8155.8404 N, 00758.2522 E (DMS)
2020-08-29 11:10:58 (UTC) : 81.89655333333333 N, 7.855098333333333 E (DD) 8153.7932 N, 00751.3059 E (DMS)
2020-08-29 14:44:46 (UTC) : 81.879075 N, 7.396565 E (DD) 8152.7445 N, 00723.7939 E (DMS)
2020-08-29 18:19:18 (UTC) : 81.92500333333334 N, 7.038593333333333 E (DD) 8155.5002 N, 00702.3156 E (DMS)
2020-08-29 21:51:37 (UTC) : 81.95452833333333 N, 6.876858333333333 E (DD) 8157.2717 N, 00652.6115 E (DMS)
2020-08-30 04:56:57 (UTC) : 82.00488166666666 N, 6.622963333333333 E (DD) 8200.2929 N, 00637.3778 E (DMS)
2020-08-30 08:30:01 (UTC) : 82.00367166666666 N, 6.348551666666666 E (DD) 8200.2203 N, 00620.9131 E (DMS)
2020-08-30 12:04:35 (UTC) : 82.01937 N, 6.016563333333333 E (DD) 8201.1622 N, 00600.9938 E (DMS)
2020-08-30 18:42:25 (UTC) : 82.05124333333333 N, 5.57529 E (DD) 8203.0746 N, 00534.5174 E (DMS)
2020-08-30 22:14:30 (UTC) : 82.054205 N, 5.30878 E (DD) 8203.2523 N, 00518.5268 E (DMS)
2020-08-31 01:49:42 (UTC) : 82.055725 N, 5.073335 E (DD) 8203.3435 N, 00504.4001 E (DMS)
2020-08-31 05:23:25 (UTC) : 82.051085 N, 4.914911666666667 E (DD) 8203.0651 N, 00454.8947 E (DMS)
2020-08-31 08:56:25 (UTC) : 82.02845833333333 N, 4.705613333333333 E (DD) 8201.7075 N, 00442.3368 E (DMS)
2020-08-31 12:32:24 (UTC) : 82.02078833333333 N, 4.452098333333334 E (DD) 8201.2473 N, 00427.1259 E (DMS)
2020-08-31 16:09:07 (UTC) : 82.03386 N, 4.31619 E (DD) 8202.0316 N, 00418.9714 E (DMS)
2020-08-31 19:46:32 (UTC) : 82.03667333333334 N, 4.23722 E (DD) 8202.2004 N, 00414.2332 E (DMS)
2020-08-31 23:25:22 (UTC) : 82.03055 N, 4.1514 E (DD) 8201.8330 N, 00409.0840 E (DMS)
2020-09-01 03:01:17 (UTC) : 82.03640166666666 N, 4.0791933333333334 E (DD) 8202.1841 N, 00404.7516 E (DMS)
2020-09-01 06:34:17 (UTC) : 82.02849 N, 4.1360166666666665 E (DD) 8201.7094 N, 00408.1610 E (DMS)
2020-09-01 17:27:31 (UTC) : 81.97724 N, 3.7507533333333334 E (DD) 8158.6344 N, 00345.0452 E (DMS)
2020-09-01 21:00:32 (UTC) : 81.96182333333333 N, 3.610523333333333 E (DD) 8157.7094 N, 00336.6314 E (DMS)
2020-09-02 00:39:21 (UTC) : 81.94817333333333 N, 3.506708333333333 E (DD) 8156.8904 N, 00330.4025 E (DMS)
2020-09-02 04:13:45 (UTC) : 81.954965 N, 3.5194016666666665 E (DD) 8157.2979 N, 00331.1641 E (DMS)
2020-09-02 07:49:36 (UTC) : 81.94701833333333 N, 3.56866 E (DD) 8156.8211 N, 00334.1196 E (DMS)
2020-09-02 15:03:51 (UTC) : 81.93019166666667 N, 3.5202116666666665 E (DD) 8155.8115 N, 00331.2127 E (DMS)
2020-09-02 18:36:07 (UTC) : 81.92653333333334 N, 3.4623333333333335 E (DD) 8155.5920 N, 00327.7400 E (DMS)
2020-09-02 22:08:18 (UTC) : 81.92270666666667 N, 3.351306666666667 E (DD) 8155.3624 N, 00321.0784 E (DMS)
2020-09-03 01:41:13 (UTC) : 81.92493666666667 N, 3.238735 E (DD) 8155.4962 N, 00314.3241 E (DMS)
2020-09-03 05:14:09 (UTC) : 81.94082333333333 N, 3.189128333333333 E (DD) 8156.4494 N, 00311.3477 E (DMS)
2020-09-03 08:47:04 (UTC) : 81.92489 N, 3.19098 E (DD) 8155.4934 N, 00311.4588 E (DMS)
2020-09-03 12:27:24 (UTC) : 81.90152833333333 N, 3.1126766666666668 E (DD) 8154.0917 N, 00306.7606 E (DMS)
2020-09-03 16:05:41 (UTC) : 81.895275 N, 3.031135 E (DD) 8153.7165 N, 00301.8681 E (DMS)
2020-09-03 19:38:42 (UTC) : 81.89160166666667 N, 3.0184233333333332 E (DD) 8153.4961 N, 00301.1054 E (DMS)
2020-09-03 23:11:38 (UTC) : 81.87098 N, 2.8881566666666667 E (DD) 8152.2588 N, 00253.2894 E (DMS)
2020-09-04 02:43:48 (UTC) : 81.86586833333334 N, 2.6330666666666667 E (DD) 8151.9521 N, 00237.9840 E (DMS)
2020-09-04 06:16:00 (UTC) : 81.884975 N, 2.5564766666666667 E (DD) 8153.0985 N, 00233.3886 E (DMS)
2020-09-04 09:24:59 (UTC) : 81.86556666666667 N, 2.5409033333333335 E (DD) 8151.9340 N, 00232.4542 E (DMS)
2020-09-04 12:57:44 (UTC) : 81.85106833333333 N, 2.2961983333333333 E (DD) 8151.0641 N, 00217.7719 E (DMS)
2020-09-04 16:32:55 (UTC) : 81.87333833333334 N, 2.157715 E (DD) 8152.4003 N, 00209.4629 E (DMS)
2020-09-04 20:05:10 (UTC) : 81.87194333333333 N, 2.102158333333333 E (DD) 8152.3166 N, 00206.1295 E (DMS)
2020-09-04 23:38:03 (UTC) : 81.85988666666667 N, 1.944255 E (DD) 8151.5932 N, 00156.6553 E (DMS)
2020-09-05 03:12:19 (UTC) : 81.86442166666667 N, 1.7636766666666666 E (DD) 8151.8653 N, 00145.8206 E (DMS)
2020-09-05 06:44:22 (UTC) : 81.857425 N, 1.6880133333333334 E (DD) 8151.4455 N, 00141.2808 E (DMS)
2020-09-05 10:17:10 (UTC) : 81.82863833333333 N, 1.6231483333333334 E (DD) 8149.7183 N, 00137.3889 E (DMS)
2020-09-05 13:52:14 (UTC) : 81.80126333333334 N, 1.4991066666666666 E (DD) 8148.0758 N, 00129.9464 E (DMS)
2020-09-05 17:25:48 (UTC) : 81.785475 N, 1.38435 E (DD) 8147.1285 N, 00123.0610 E (DMS)
2020-09-05 20:58:34 (UTC) : 81.76323166666667 N, 1.3458183333333333 E (DD) 8145.7939 N, 00120.7491 E (DMS)
2020-09-06 00:30:38 (UTC) : 81.73667333333333 N, 1.2162600000000001 E (DD) 8144.2004 N, 00112.9756 E (DMS)
2020-09-06 04:04:53 (UTC) : 81.714435 N, 1.1449983333333333 E (DD) 8142.8661 N, 00108.6999 E (DMS)
2020-09-06 07:36:57 (UTC) : 81.69544 N, 1.0036466666666666 E (DD) 8141.7264 N, 00100.2188 E (DMS)
2020-09-06 11:09:08 (UTC) : 81.67884 N, 0.904975 E (DD) 8140.7304 N, 00054.2985 E (DMS)
2020-09-06 17:46:45 (UTC) : 81.65525 N, 0.7195983333333333 E (DD) 8139.3150 N, 00043.1759 E (DMS)
2020-09-06 21:18:41 (UTC) : 81.65295666666667 N, 0.6236816666666667 E (DD) 8139.1774 N, 00037.4209 E (DMS)
2020-09-07 00:51:27 (UTC) : 81.64241166666666 N, 0.5361033333333334 E (DD) 8138.5447 N, 00032.1662 E (DMS)
2020-09-07 04:00:17 (UTC) : 81.63624833333333 N, 0.40213666666666664 E (DD) 8138.1749 N, 00024.1282 E (DMS)
2020-09-07 07:32:10 (UTC) : 81.63885 N, 0.2709466666666666 E (DD) 8138.3310 N, 00016.2568 E (DMS)
2020-09-07 10:40:22 (UTC) : 81.63733 N, 0.13525 E (DD) 8138.2398 N, 00008.1150 E (DMS)
2020-09-07 14:13:04 (UTC) : 81.62958666666667 N, -0.038503333333333334 W (DD) 8137.7752 N, 00002.3102 W (DMS)
2020-09-07 17:48:55 (UTC) : 81.62880333333334 N, -0.19501 W (DD) 8137.7282 N, 00011.7006 W (DMS)
2020-09-07 21:21:05 (UTC) : 81.62535333333334 N, -0.40348833333333334 W (DD) 8137.5212 N, 00024.2093 W (DMS)
2020-09-08 00:53:11 (UTC) : 81.61990166666666 N, -0.4869816666666667 W (DD) 8137.1941 N, 00029.2189 W (DMS)
2020-09-08 04:25:14 (UTC) : 81.60350666666666 N, -0.65278 W (DD) 8136.2104 N, 00039.1668 W (DMS)
2020-09-08 07:58:02 (UTC) : 81.60596 N, -0.76806 W (DD) 8136.3576 N, 00046.0836 W (DMS)
2020-09-08 11:33:11 (UTC) : 81.58369333333333 N, -0.8482299999999999 W (DD) 8135.0216 N, 00050.8938 W (DMS)
2020-09-08 15:09:03 (UTC) : 81.564265 N, -1.0408 W (DD) 8133.8559 N, 00102.4480 W (DMS)
2020-09-08 18:41:07 (UTC) : 81.55770333333334 N, -1.1872216666666666 W (DD) 8133.4622 N, 00111.2333 W (DMS)
2020-09-08 22:13:04 (UTC) : 81.53689833333334 N, -1.222695 W (DD) 8132.2139 N, 00113.3617 W (DMS)
2020-09-09 01:47:15 (UTC) : 81.48888833333334 N, -1.3476466666666667 W (DD) 8129.3333 N, 00120.8588 W (DMS)
2020-09-09 05:20:01 (UTC) : 81.4618 N, -1.4710783333333333 W (DD) 8127.7080 N, 00128.2647 W (DMS)
2020-09-09 08:52:07 (UTC) : 81.43052 N, -1.45215 W (DD) 8125.8312 N, 00127.1290 W (DMS)
2020-09-09 12:28:40 (UTC) : 81.37755166666666 N, -1.4854416666666665 W (DD) 8122.6531 N, 00129.1265 W (DMS)
2020-09-09 16:02:59 (UTC) : 81.34912166666666 N, -1.7293533333333335 W (DD) 8120.9473 N, 00143.7612 W (DMS)
2020-09-09 22:36:39 (UTC) : 81.31394166666666 N, -1.7518666666666667 W (DD) 8118.8365 N, 00145.1120 W (DMS)
2020-09-10 02:12:12 (UTC) : 81.27645333333334 N, -1.8645283333333333 W (DD) 8116.5872 N, 00151.8717 W (DMS)
2020-09-10 05:46:31 (UTC) : 81.26426333333333 N, -1.9302966666666665 W (DD) 8115.8558 N, 00155.8178 W (DMS)
2020-09-10 09:19:25 (UTC) : 81.237335 N, -1.8522666666666667 W (DD) 8114.2401 N, 00151.1360 W (DMS)
2020-09-10 12:56:01 (UTC) : 81.19371166666667 N, -1.8695983333333333 W (DD) 8111.6227 N, 00152.1759 W (DMS)
2020-09-10 16:32:39 (UTC) : 81.161905 N, -1.9659650000000002 W (DD) 8109.7143 N, 00157.9579 W (DMS)
2020-09-10 20:04:51 (UTC) : 81.14416833333334 N, -1.9024766666666668 W (DD) 8108.6501 N, 00154.1486 W (DMS)
2020-09-10 23:37:02 (UTC) : 81.11401166666667 N, -1.8105016666666667 W (DD) 8106.8407 N, 00148.6301 W (DMS)
2020-09-11 03:09:12 (UTC) : 81.07770666666667 N, -1.8261183333333335 W (DD) 8104.6624 N, 00149.5671 W (DMS)
2020-09-11 06:41:23 (UTC) : 81.053295 N, -1.7775050000000001 W (DD) 8103.1977 N, 00146.6503 W (DMS)
2020-09-11 10:18:44 (UTC) : 81.01188833333333 N, -1.6181983333333334 W (DD) 8100.7133 N, 00137.0919 W (DMS)
2020-09-11 13:53:15 (UTC) : 80.96241666666667 N, -1.547705 W (DD) 8057.7450 N, 00132.8623 W (DMS)
2020-09-11 17:27:45 (UTC) : 80.92802833333333 N, -1.5211883333333334 W (DD) 8055.6817 N, 00131.2713 W (DMS)
2020-09-11 21:01:30 (UTC) : 80.90098833333333 N, -1.3947066666666668 W (DD) 8054.0593 N, 00123.6824 W (DMS)
2020-09-12 00:35:13 (UTC) : 80.86455166666667 N, -1.3134983333333334 W (DD) 8051.8731 N, 00118.8099 W (DMS)
2020-09-12 04:09:36 (UTC) : 80.82946 N, -1.3466216666666666 W (DD) 8049.7676 N, 00120.7973 W (DMS)
2020-09-12 07:41:44 (UTC) : 80.80023166666666 N, -1.2935166666666666 W (DD) 8048.0139 N, 00117.6110 W (DMS)
2020-09-12 11:13:55 (UTC) : 80.75333333333333 N, -1.2216433333333334 W (DD) 8045.2000 N, 00113.2986 W (DMS)
2020-09-12 14:46:52 (UTC) : 80.70451666666666 N, -1.2763866666666668 W (DD) 8042.2710 N, 00116.5832 W (DMS)
2020-09-13 00:54:59 (UTC) : 80.607115 N, -1.5409933333333332 W (DD) 8036.4269 N, 00132.4596 W (DMS)
2020-09-13 04:29:07 (UTC) : 80.57418166666666 N, -1.76061 W (DD) 8034.4509 N, 00145.6366 W (DMS)
2020-09-13 08:01:59 (UTC) : 80.54344833333333 N, -1.9279266666666666 W (DD) 8032.6069 N, 00155.6756 W (DMS)
2020-09-13 11:35:33 (UTC) : 80.500875 N, -2.0247433333333333 W (DD) 8030.0525 N, 00201.4846 W (DMS)
2020-09-13 15:10:32 (UTC) : 80.44588 N, -2.18092 W (DD) 8026.7528 N, 00210.8552 W (DMS)
2020-09-13 18:44:49 (UTC) : 80.41016833333333 N, -2.261563333333333 W (DD) 8024.6101 N, 00215.6938 W (DMS)
2020-09-13 22:17:35 (UTC) : 80.37790333333334 N, -2.2557033333333334 W (DD) 8022.6742 N, 00215.3422 W (DMS)
2020-09-14 01:49:38 (UTC) : 80.33577166666667 N, -2.244455 W (DD) 8020.1463 N, 00214.6673 W (DMS)
2020-09-14 05:23:53 (UTC) : 80.30397666666667 N, -2.3105716666666667 W (DD) 8018.2386 N, 00218.6343 W (DMS)
2020-09-14 08:58:08 (UTC) : 80.29885 N, -2.311105 W (DD) 8017.9310 N, 00218.6663 W (DMS)
2020-09-14 12:34:03 (UTC) : 80.28840166666667 N, -2.1934566666666666 W (DD) 8017.3041 N, 00211.6074 W (DMS)
2020-09-14 16:12:11 (UTC) : 80.27723 N, -2.152105 W (DD) 8016.6338 N, 00209.1263 W (DMS)
